task_id,arrival_time,task_type,cpu_demand,gpu_demand,memory_demand,bandwidth_demand,token_amount,deadline,priority,migratable,migration_cost_weight,migration_delay_penalty
s-00-028,0,delay_sensitive,0.989,0.0,9.476,0.922,0.0,1,3,False,1.4,0.0
s-00-029,0,delay_sensitive,1.219,0.0,7.654,0.492,0.0,1,3,False,1.4,0.0
s-00-030,0,delay_sensitive,1.17,0.0,8.672,0.718,0.0,1,3,False,1.4,0.0
s-00-031,0,delay_sensitive,1.062,0.0,4.117,0.957,0.0,1,3,True,1.4,0.25
s-00-032,0,delay_sensitive,1.316,0.0,5.845,0.435,0.0,1,3,False,1.4,0.0
s-00-033,0,delay_sensitive,1.373,0.0,4.514,0.692,0.0,1,3,False,1.4,0.0
s-00-034,0,delay_sensitive,1.28,0.0,8.595,0.477,0.0,1,3,False,1.4,0.0
s-00-035,0,delay_sensitive,1.175,0.0,5.59,0.923,0.0,1,3,False,1.4,0.0
s-00-036,0,delay_sensitive,1.006,0.0,7.236,0.838,0.0,1,3,False,1.4,0.0
s-00-037,0,delay_sensitive,1.056,0.0,9.971,0.79,0.0,1,3,False,1.4,0.0
s-00-038,0,delay_sensitive,1.159,0.0,4.726,0.535,0.0,1,3,False,1.4,0.0
s-00-039,0,delay_sensitive,1.194,0.0,5.381,0.532,0.0,1,3,False,1.4,0.0
s-00-040,0,delay_sensitive,1.216,0.0,5.374,0.943,0.0,1,3,False,1.4,0.0
s-00-041,0,delay_sensitive,0.935,0.0,5.428,0.801,0.0,1,3,False,1.4,0.0
s-00-042,0,delay_sensitive,0.966,0.0,9.613,0.743,0.0,1,3,False,1.4,0.0
s-00-043,0,delay_sensitive,1.292,0.0,8.845,0.514,0.0,1,3,False,1.4,0.0
s-00-044,0,delay_sensitive,1.116,0.0,6.541,0.68,0.0,1,3,False,1.4,0.0
s-00-045,0,delay_sensitive,1.237,0.0,9.905,0.459,0.0,1,3,False,1.4,0.0
s-00-046,0,delay_sensitive,1.07,0.0,9.17,0.549,0.0,1,3,False,1.4,0.0
s-00-047,0,delay_sensitive,1.124,0.0,6.531,0.567,0.0,1,3,False,1.4,0.0
s-00-048,0,delay_sensitive,1.362,0.0,6.659,0.917,0.0,1,3,False,1.4,0.0
s-00-049,0,delay_sensitive,0.925,0.0,9.996,0.902,0.0,1,3,False,1.4,0.0
s-00-050,0,delay_sensitive,1.363,0.0,9.092,0.5,0.0,1,3,False,1.4,0.0
t-00-000,0,delay_tolerant,1.146,0.0,8.415,0.399,120.776,3,2,False,1.0,0.0
t-00-001,0,delay_tolerant,1.114,0.0,5.73,0.554,464.634,3,2,True,1.0,0.1
t-00-002,0,delay_tolerant,0.995,0.0,4.139,0.431,141.054,4,2,False,1.0,0.0
t-00-003,0,delay_tolerant,1.099,0.0,3.343,0.651,301.026,4,2,False,1.0,0.0
t-00-004,0,delay_tolerant,1.184,0.0,3.481,0.411,334.213,4,2,True,1.0,0.1
t-00-005,0,delay_tolerant,0.962,0.0,8.65,0.642,328.411,4,2,False,1.0,0.0
t-00-006,0,delay_tolerant,0.968,0.0,6.502,0.614,456.494,2,2,False,1.0,0.0
t-00-007,0,delay_tolerant,0.926,0.0,4.594,0.379,352.38,2,2,False,1.0,0.0
t-00-008,0,delay_tolerant,1.101,0.0,3.435,0.575,479.444,3,2,True,1.0,0.1
t-00-009,0,delay_tolerant,0.885,0.0,4.591,0.86,437.111,2,2,True,1.0,0.1
t-00-010,0,delay_tolerant,0.863,0.0,8.002,0.722,340.204,2,2,True,1.0,0.1
t-00-011,0,delay_tolerant,1.067,0.0,6.328,0.859,157.291,4,2,False,1.0,0.0
t-00-012,0,delay_tolerant,1.156,0.0,7.455,0.393,221.432,2,2,True,1.0,0.1
t-00-013,0,delay_tolerant,0.881,0.0,6.805,0.458,295.871,2,2,False,1.0,0.0
t-00-014,0,delay_tolerant,0.969,0.0,4.66,0.302,397.603,2,2,True,1.0,0.1
t-00-015,0,delay_tolerant,0.865,0.0,5.651,0.723,321.926,4,2,False,1.0,0.0
t-00-016,0,delay_tolerant,1.153,0.0,8.424,0.627,420.454,2,2,True,1.0,0.1
t-00-017,0,delay_tolerant,0.972,0.0,3.251,0.519,455.912,4,2,False,1.0,0.0
t-00-018,0,delay_tolerant,0.884,0.0,4.497,0.362,400.842,2,2,False,1.0,0.0
t-00-019,0,delay_tolerant,1.1,0.0,8.555,0.442,178.501,3,2,False,1.0,0.0
t-00-020,0,delay_tolerant,0.81,0.0,7.419,0.499,455.094,2,2,False,1.0,0.0
t-00-021,0,delay_tolerant,1.124,0.0,4.601,0.772,158.914,4,2,False,1.0,0.0
t-00-022,0,delay_tolerant,0.889,0.0,7.9,0.576,229.869,2,2,False,1.0,0.0
t-00-023,0,delay_tolerant,1.064,0.0,5.391,0.467,144.991,2,2,True,1.0,0.1
t-00-024,0,delay_tolerant,1.004,0.0,7.077,0.806,239.214,3,2,True,1.0,0.1
t-00-025,0,delay_tolerant,1.188,0.0,4.071,0.878,215.568,2,2,True,1.0,0.1
t-00-026,0,delay_tolerant,0.938,0.0,7.719,0.562,474.325,2,2,False,1.0,0.0
t-00-027,0,delay_tolerant,1.031,0.0,4.528,0.725,120.609,2,2,True,1.0,0.1
g-00-000,0,token_batch,0.488,1.245,14.706,1.019,4013.0,6,1,True,1.2,0.15
g-00-001,0,token_batch,0.568,1.174,14.634,0.875,3920.0,2,1,True,1.2,0.15
g-00-002,0,token_batch,0.324,1.045,12.024,0.977,3277.0,4,1,True,1.2,0.15
g-00-003,0,token_batch,0.368,1.364,14.773,1.342,1985.0,3,1,True,1.2,0.15
g-00-004,0,token_batch,0.32,1.129,8.004,0.972,3531.0,6,1,True,1.2,0.15
g-00-005,0,token_batch,0.432,1.193,12.65,1.065,4418.0,5,1,True,1.2,0.15
g-00-006,0,token_batch,0.389,1.341,15.96,0.902,3293.0,3,1,True,1.2,0.15
g-00-007,0,token_batch,0.406,1.18,11.352,1.291,2362.0,2,1,True,1.2,0.15
g-00-008,0,token_batch,0.324,1.284,9.474,0.828,3955.0,3,1,True,1.2,0.15
g-00-009,0,token_batch,0.54,0.844,12.144,1.178,3703.0,5,1,True,1.2,0.15
g-00-010,0,token_batch,0.479,1.097,10.44,1.194,4142.0,3,1,True,1.2,0.15
g-00-011,0,token_batch,0.544,1.331,15.784,0.931,4275.0,2,1,True,1.2,0.15
g-00-012,0,token_batch,0.22,0.95,16.483,1.074,3102.0,6,1,True,1.2,0.15
s-01-000,1,delay_sensitive,1.234,0.0,9.927,0.757,0.0,2,3,False,1.4,0.0
s-01-001,1,delay_sensitive,1.346,0.0,7.676,0.832,0.0,2,3,False,1.4,0.0
s-01-002,1,delay_sensitive,1.315,0.0,7.287,0.938,0.0,2,3,False,1.4,0.0
s-01-003,1,delay_sensitive,1.137,0.0,5.555,0.548,0.0,2,3,False,1.4,0.0
s-01-004,1,delay_sensitive,1.283,0.0,7.128,0.776,0.0,2,3,False,1.4,0.0
s-01-005,1,delay_sensitive,0.939,0.0,5.714,0.563,0.0,2,3,False,1.4,0.0
s-01-006,1,delay_sensitive,1.17,0.0,4.83,0.539,0.0,2,3,False,1.4,0.0
s-01-007,1,delay_sensitive,1.253,0.0,4.385,0.645,0.0,2,3,False,1.4,0.0
s-01-008,1,delay_sensitive,1.108,0.0,5.241,0.652,0.0,2,3,False,1.4,0.0
s-01-009,1,delay_sensitive,1.192,0.0,8.173,0.914,0.0,2,3,False,1.4,0.0
s-01-010,1,delay_sensitive,1.09,0.0,4.035,0.611,0.0,2,3,False,1.4,0.0
s-01-011,1,delay_sensitive,1.327,0.0,9.721,0.651,0.0,2,3,False,1.4,0.0
s-01-012,1,delay_sensitive,1.173,0.0,7.62,0.532,0.0,2,3,False,1.4,0.0
s-01-013,1,delay_sensitive,1.118,0.0,4.174,0.602,0.0,2,3,False,1.4,0.0
s-01-014,1,delay_sensitive,1.102,0.0,4.99,0.68,0.0,2,3,False,1.4,0.0
s-01-015,1,delay_sensitive,1.211,0.0,4.162,0.636,0.0,2,3,False,1.4,0.0
s-01-016,1,delay_sensitive,0.914,0.0,7.856,0.481,0.0,2,3,False,1.4,0.0
s-01-017,1,delay_sensitive,0.925,0.0,6.275,0.527,0.0,2,3,False,1.4,0.0
s-01-018,1,delay_sensitive,1.281,0.0,6.275,0.851,0.0,2,3,False,1.4,0.0
s-01-019,1,delay_sensitive,1.026,0.0,4.491,0.412,0.0,2,3,False,1.4,0.0
s-01-020,1,delay_sensitive,1.4,0.0,6.1,0.79,0.0,2,3,False,1.4,0.0
s-01-021,1,delay_sensitive,1.226,0.0,8.525,0.97,0.0,2,3,False,1.4,0.0
s-01-022,1,delay_sensitive,0.91,0.0,4.914,0.476,0.0,2,3,False,1.4,0.0
s-01-023,1,delay_sensitive,1.182,0.0,5.308,0.82,0.0,2,3,False,1.4,0.0
s-01-024,1,delay_sensitive,0.984,0.0,7.643,0.849,0.0,2,3,False,1.4,0.0
s-01-025,1,delay_sensitive,1.31,0.0,9.788,0.465,0.0,2,3,False,1.4,0.0
s-01-026,1,delay_sensitive,1.056,0.0,8.064,0.975,0.0,2,3,True,1.4,0.25
s-01-027,1,delay_sensitive,1.258,0.0,4.456,0.814,0.0,2,3,False,1.4,0.0
s-01-028,1,delay_sensitive,0.951,0.0,8.635,0.91,0.0,2,3,False,1.4,0.0
s-01-029,1,delay_sensitive,0.961,0.0,9.903,0.87,0.0,2,3,False,1.4,0.0
s-01-030,1,delay_sensitive,1.114,0.0,6.223,0.704,0.0,2,3,False,1.4,0.0
s-01-031,1,delay_sensitive,1.325,0.0,8.934,0.463,0.0,2,3,False,1.4,0.0
s-01-032,1,delay_sensitive,1.218,0.0,8.972,0.824,0.0,2,3,False,1.4,0.0
s-01-033,1,delay_sensitive,1.267,0.0,9.793,0.562,0.0,2,3,False,1.4,0.0
s-01-034,1,delay_sensitive,1.169,0.0,6.901,0.661,0.0,2,3,False,1.4,0.0
s-01-035,1,delay_sensitive,1.034,0.0,9.11,0.898,0.0,2,3,False,1.4,0.0
s-01-036,1,delay_sensitive,1.341,0.0,5.463,0.679,0.0,2,3,False,1.4,0.0
s-01-037,1,delay_sensitive,1.089,0.0,4.172,0.911,0.0,2,3,False,1.4,0.0
s-01-038,1,delay_sensitive,1.006,0.0,8.787,0.604,0.0,2,3,False,1.4,0.0
s-01-039,1,delay_sensitive,1.251,0.0,5.658,0.406,0.0,2,3,False,1.4,0.0
s-01-040,1,delay_sensitive,0.943,0.0,8.32,0.693,0.0,2,3,False,1.4,0.0
s-01-041,1,delay_sensitive,1.245,0.0,7.875,0.694,0.0,2,3,False,1.4,0.0
s-01-042,1,delay_sensitive,0.947,0.0,5.33,0.815,0.0,2,3,False,1.4,0.0
s-01-043,1,delay_sensitive,1.191,0.0,6.84,0.719,0.0,2,3,False,1.4,0.0
s-01-044,1,delay_sensitive,1.273,0.0,5.985,0.822,0.0,2,3,False,1.4,0.0
s-01-045,1,delay_sensitive,1.026,0.0,4.724,0.516,0.0,2,3,False,1.4,0.0
s-01-046,1,delay_sensitive,1.168,0.0,8.573,0.511,0.0,2,3,False,1.4,0.0
t-01-000,1,delay_tolerant,0.911,0.0,6.538,0.756,334.845,3,2,False,1.0,0.0
t-01-001,1,delay_tolerant,0.918,0.0,5.165,0.481,374.887,3,2,False,1.0,0.0
t-01-002,1,delay_tolerant,1.19,0.0,6.32,0.718,165.461,3,2,True,1.0,0.1
t-01-003,1,delay_tolerant,0.805,0.0,4.706,0.587,242.654,4,2,True,1.0,0.1
t-01-004,1,delay_tolerant,1.145,0.0,3.685,0.339,297.029,3,2,True,1.0,0.1
t-01-005,1,delay_tolerant,0.821,0.0,3.895,0.638,229.381,5,2,False,1.0,0.0
t-01-006,1,delay_tolerant,1.106,0.0,6.638,0.774,201.247,3,2,True,1.0,0.1
t-01-007,1,delay_tolerant,1.163,0.0,4.784,0.653,274.379,5,2,True,1.0,0.1
t-01-008,1,delay_tolerant,1.044,0.0,7.441,0.869,194.804,5,2,False,1.0,0.0
t-01-009,1,delay_tolerant,0.832,0.0,4.439,0.631,176.352,3,2,True,1.0,0.1
t-01-010,1,delay_tolerant,1.038,0.0,4.748,0.439,374.504,4,2,False,1.0,0.0
t-01-011,1,delay_tolerant,0.828,0.0,4.401,0.459,404.849,5,2,False,1.0,0.0
t-01-012,1,delay_tolerant,1.173,0.0,5.551,0.627,353.149,5,2,False,1.0,0.0
t-01-013,1,delay_tolerant,0.829,0.0,3.996,0.485,389.625,4,2,False,1.0,0.0
t-01-014,1,delay_tolerant,0.976,0.0,5.812,0.482,264.903,5,2,False,1.0,0.0
t-01-015,1,delay_tolerant,0.998,0.0,3.483,0.324,275.53,4,2,False,1.0,0.0
t-01-016,1,delay_tolerant,0.81,0.0,4.374,0.705,429.786,4,2,False,1.0,0.0
t-01-017,1,delay_tolerant,1.2,0.0,7.034,0.462,134.483,5,2,False,1.0,0.0
t-01-018,1,delay_tolerant,1.061,0.0,8.496,0.409,330.719,3,2,False,1.0,0.0
t-01-019,1,delay_tolerant,1.188,0.0,5.82,0.545,235.581,5,2,False,1.0,0.0
t-01-020,1,delay_tolerant,0.932,0.0,7.162,0.473,460.27,3,2,False,1.0,0.0
t-01-021,1,delay_tolerant,0.835,0.0,4.514,0.37,398.117,5,2,True,1.0,0.1
t-01-022,1,delay_tolerant,0.8,0.0,8.216,0.577,139.513,5,2,False,1.0,0.0
t-01-023,1,delay_tolerant,1.103,0.0,6.752,0.756,193.281,5,2,True,1.0,0.1
t-01-024,1,delay_tolerant,0.915,0.0,8.285,0.591,130.393,5,2,True,1.0,0.1
t-01-025,1,delay_tolerant,0.896,0.0,3.95,0.631,318.811,5,2,False,1.0,0.0
g-01-000,1,token_batch,0.597,1.348,12.614,0.87,2120.0,3,1,True,1.2,0.15
g-01-001,1,token_batch,0.573,0.975,15.054,1.049,3241.0,4,1,True,1.2,0.15
g-01-002,1,token_batch,0.297,1.131,11.836,1.353,3134.0,6,1,True,1.2,0.15
g-01-003,1,token_batch,0.552,1.318,10.762,1.274,4256.0,7,1,True,1.2,0.15
g-01-004,1,token_batch,0.574,1.105,16.205,0.97,2592.0,6,1,True,1.2,0.15
g-01-005,1,token_batch,0.435,1.399,12.896,0.889,4630.0,5,1,True,1.2,0.15
g-01-006,1,token_batch,0.338,1.131,13.434,1.073,3183.0,7,1,True,1.2,0.15
g-01-007,1,token_batch,0.275,1.218,13.718,0.94,4761.0,5,1,True,1.2,0.15
g-01-008,1,token_batch,0.327,1.084,17.134,1.029,1378.0,6,1,True,1.2,0.15
g-01-009,1,token_batch,0.586,0.876,17.654,0.999,3228.0,4,1,True,1.2,0.15
g-01-010,1,token_batch,0.538,0.86,17.104,0.809,4780.0,3,1,True,1.2,0.15
g-01-011,1,token_batch,0.548,1.382,8.748,1.269,2879.0,4,1,True,1.2,0.15
g-01-012,1,token_batch,0.449,1.038,8.803,0.997,2586.0,5,1,True,1.2,0.15
s-02-000,2,delay_sensitive,1.167,0.0,9.725,0.776,0.0,3,3,False,1.4,0.0
s-02-001,2,delay_sensitive,1.144,0.0,7.246,0.77,0.0,3,3,False,1.4,0.0
s-02-002,2,delay_sensitive,1.242,0.0,5.724,0.536,0.0,3,3,False,1.4,0.0
s-02-003,2,delay_sensitive,1.389,0.0,8.562,0.822,0.0,3,3,False,1.4,0.0
s-02-004,2,delay_sensitive,0.983,0.0,5.797,0.417,0.0,3,3,False,1.4,0.0
s-02-005,2,delay_sensitive,0.928,0.0,6.151,0.658,0.0,3,3,False,1.4,0.0
s-02-006,2,delay_sensitive,1.106,0.0,8.091,0.508,0.0,3,3,False,1.4,0.0
s-02-007,2,delay_sensitive,1.205,0.0,6.295,0.81,0.0,3,3,False,1.4,0.0
s-02-008,2,delay_sensitive,1.192,0.0,5.393,0.783,0.0,3,3,False,1.4,0.0
s-02-009,2,delay_sensitive,1.233,0.0,9.393,0.679,0.0,3,3,False,1.4,0.0
s-02-010,2,delay_sensitive,1.173,0.0,4.443,0.967,0.0,3,3,False,1.4,0.0
s-02-011,2,delay_sensitive,1.05,0.0,9.772,0.814,0.0,3,3,False,1.4,0.0
s-02-012,2,delay_sensitive,1.051,0.0,9.996,0.912,0.0,3,3,False,1.4,0.0
s-02-013,2,delay_sensitive,1.091,0.0,6.154,0.578,0.0,3,3,False,1.4,0.0
s-02-014,2,delay_sensitive,0.911,0.0,8.98,0.637,0.0,3,3,False,1.4,0.0
s-02-015,2,delay_sensitive,1.333,0.0,8.67,0.984,0.0,3,3,True,1.4,0.25
s-02-016,2,delay_sensitive,1.273,0.0,8.997,0.942,0.0,3,3,False,1.4,0.0
s-02-017,2,delay_sensitive,1.015,0.0,8.812,0.531,0.0,3,3,False,1.4,0.0
s-02-018,2,delay_sensitive,1.025,0.0,8.533,0.86,0.0,3,3,False,1.4,0.0
s-02-019,2,delay_sensitive,0.968,0.0,4.583,0.776,0.0,3,3,False,1.4,0.0
s-02-020,2,delay_sensitive,1.294,0.0,4.2,0.619,0.0,3,3,True,1.4,0.25
s-02-021,2,delay_sensitive,1.355,0.0,5.96,0.649,0.0,3,3,False,1.4,0.0
s-02-022,2,delay_sensitive,1.293,0.0,9.259,0.62,0.0,3,3,False,1.4,0.0
s-02-023,2,delay_sensitive,1.036,0.0,4.987,0.948,0.0,3,3,False,1.4,0.0
s-02-024,2,delay_sensitive,1.384,0.0,5.771,0.922,0.0,3,3,False,1.4,0.0
s-02-025,2,delay_sensitive,1.134,0.0,4.452,0.852,0.0,3,3,False,1.4,0.0
s-02-026,2,delay_sensitive,1.238,0.0,8.046,0.638,0.0,3,3,False,1.4,0.0
s-02-027,2,delay_sensitive,1.179,0.0,4.542,0.637,0.0,3,3,False,1.4,0.0
s-02-028,2,delay_sensitive,0.962,0.0,6.212,0.849,0.0,3,3,False,1.4,0.0
s-02-029,2,delay_sensitive,1.091,0.0,7.831,0.623,0.0,3,3,False,1.4,0.0
s-02-030,2,delay_sensitive,1.136,0.0,7.717,0.966,0.0,3,3,False,1.4,0.0
s-02-031,2,delay_sensitive,1.205,0.0,7.886,0.781,0.0,3,3,False,1.4,0.0
s-02-032,2,delay_sensitive,1.251,0.0,7.895,0.47,0.0,3,3,False,1.4,0.0
s-02-033,2,delay_sensitive,0.919,0.0,9.976,0.47,0.0,3,3,True,1.4,0.25
s-02-034,2,delay_sensitive,1.169,0.0,6.332,0.623,0.0,3,3,False,1.4,0.0
s-02-035,2,delay_sensitive,1.248,0.0,7.241,0.752,0.0,3,3,False,1.4,0.0
s-02-036,2,delay_sensitive,1.343,0.0,7.93,0.9,0.0,3,3,False,1.4,0.0
s-02-037,2,delay_sensitive,1.37,0.0,5.678,0.814,0.0,3,3,False,1.4,0.0
s-02-038,2,delay_sensitive,1.122,0.0,5.417,0.618,0.0,3,3,False,1.4,0.0
s-02-039,2,delay_sensitive,1.084,0.0,9.41,0.787,0.0,3,3,False,1.4,0.0
s-02-040,2,delay_sensitive,1.038,0.0,9.809,0.969,0.0,3,3,False,1.4,0.0
s-02-041,2,delay_sensitive,0.946,0.0,5.273,0.784,0.0,3,3,False,1.4,0.0
s-02-042,2,delay_sensitive,0.925,0.0,6.001,0.993,0.0,3,3,False,1.4,0.0
s-02-043,2,delay_sensitive,1.003,0.0,8.979,0.733,0.0,3,3,False,1.4,0.0
s-02-044,2,delay_sensitive,1.307,0.0,5.398,0.865,0.0,3,3,False,1.4,0.0
t-02-000,2,delay_tolerant,1.143,0.0,3.868,0.378,210.236,6,2,True,1.0,0.1
t-02-001,2,delay_tolerant,1.147,0.0,3.791,0.515,403.835,4,2,True,1.0,0.1
t-02-002,2,delay_tolerant,0.87,0.0,3.314,0.745,309.391,6,2,True,1.0,0.1
t-02-003,2,delay_tolerant,0.979,0.0,5.172,0.656,282.722,6,2,True,1.0,0.1
t-02-004,2,delay_tolerant,0.817,0.0,7.699,0.82,307.722,4,2,False,1.0,0.0
t-02-005,2,delay_tolerant,0.812,0.0,8.992,0.808,273.459,5,2,False,1.0,0.0
t-02-006,2,delay_tolerant,1.164,0.0,3.441,0.348,338.987,4,2,False,1.0,0.0
t-02-007,2,delay_tolerant,1.05,0.0,6.512,0.727,257.126,4,2,True,1.0,0.1
t-02-008,2,delay_tolerant,0.981,0.0,6.633,0.36,372.641,6,2,False,1.0,0.0
t-02-009,2,delay_tolerant,1.108,0.0,7.325,0.429,282.56,6,2,False,1.0,0.0
t-02-010,2,delay_tolerant,1.131,0.0,5.392,0.738,232.517,4,2,True,1.0,0.1
t-02-011,2,delay_tolerant,0.95,0.0,3.916,0.854,144.168,5,2,False,1.0,0.0
t-02-012,2,delay_tolerant,0.839,0.0,7.433,0.787,320.293,4,2,True,1.0,0.1
t-02-013,2,delay_tolerant,1.025,0.0,7.02,0.546,434.499,6,2,False,1.0,0.0
t-02-014,2,delay_tolerant,1.088,0.0,8.81,0.66,246.593,5,2,False,1.0,0.0
t-02-015,2,delay_tolerant,0.862,0.0,5.893,0.808,246.041,6,2,False,1.0,0.0
t-02-016,2,delay_tolerant,1.105,0.0,6.445,0.784,424.256,6,2,True,1.0,0.1
t-02-017,2,delay_tolerant,1.057,0.0,3.158,0.857,418.606,6,2,False,1.0,0.0
t-02-018,2,delay_tolerant,0.909,0.0,7.574,0.853,246.368,5,2,True,1.0,0.1
t-02-019,2,delay_tolerant,1.027,0.0,5.405,0.385,347.942,4,2,False,1.0,0.0
t-02-020,2,delay_tolerant,1.012,0.0,5.257,0.572,176.667,4,2,True,1.0,0.1
t-02-021,2,delay_tolerant,1.111,0.0,6.406,0.351,138.939,5,2,False,1.0,0.0
t-02-022,2,delay_tolerant,0.82,0.0,3.489,0.566,272.645,4,2,False,1.0,0.0
t-02-023,2,delay_tolerant,0.909,0.0,7.53,0.368,274.769,6,2,True,1.0,0.1
g-02-000,2,token_batch,0.471,1.092,14.671,0.827,3977.0,6,1,True,1.2,0.15
g-02-001,2,token_batch,0.222,0.923,17.453,1.26,3654.0,7,1,True,1.2,0.15
g-02-002,2,token_batch,0.331,0.805,15.47,0.905,2385.0,6,1,True,1.2,0.15
g-02-003,2,token_batch,0.481,1.1,16.334,1.284,3381.0,7,1,True,1.2,0.15
g-02-004,2,token_batch,0.545,0.825,8.187,1.353,2826.0,4,1,True,1.2,0.15
g-02-005,2,token_batch,0.372,1.043,14.401,0.974,3558.0,6,1,True,1.2,0.15
g-02-006,2,token_batch,0.586,0.903,17.476,1.076,1285.0,7,1,True,1.2,0.15
g-02-007,2,token_batch,0.375,0.864,12.357,1.04,1560.0,6,1,True,1.2,0.15
g-02-008,2,token_batch,0.548,1.247,10.216,1.267,2821.0,4,1,True,1.2,0.15
g-02-009,2,token_batch,0.453,1.118,9.939,1.266,3290.0,4,1,True,1.2,0.15
g-02-010,2,token_batch,0.583,1.187,9.477,0.862,4179.0,6,1,True,1.2,0.15
g-02-011,2,token_batch,0.269,0.892,15.592,0.845,2008.0,6,1,True,1.2,0.15
s-03-000,3,delay_sensitive,1.214,0.0,6.784,0.738,0.0,4,3,False,1.4,0.0
s-03-001,3,delay_sensitive,1.241,0.0,9.292,0.786,0.0,4,3,False,1.4,0.0
s-03-002,3,delay_sensitive,1.062,0.0,9.826,0.59,0.0,4,3,False,1.4,0.0
s-03-003,3,delay_sensitive,1.134,0.0,7.788,0.878,0.0,4,3,False,1.4,0.0
s-03-004,3,delay_sensitive,1.076,0.0,4.445,0.677,0.0,4,3,False,1.4,0.0
s-03-005,3,delay_sensitive,1.084,0.0,5.722,0.787,0.0,4,3,True,1.4,0.25
s-03-006,3,delay_sensitive,0.945,0.0,7.564,0.631,0.0,4,3,False,1.4,0.0
s-03-007,3,delay_sensitive,1.377,0.0,8.434,0.425,0.0,4,3,False,1.4,0.0
s-03-008,3,delay_sensitive,1.186,0.0,5.129,0.763,0.0,4,3,False,1.4,0.0
s-03-009,3,delay_sensitive,1.379,0.0,6.703,0.887,0.0,4,3,False,1.4,0.0
s-03-010,3,delay_sensitive,1.391,0.0,4.506,0.788,0.0,4,3,False,1.4,0.0
s-03-011,3,delay_sensitive,1.254,0.0,9.946,0.714,0.0,4,3,True,1.4,0.25
s-03-012,3,delay_sensitive,1.082,0.0,9.508,0.632,0.0,4,3,False,1.4,0.0
s-03-013,3,delay_sensitive,1.239,0.0,4.314,0.779,0.0,4,3,False,1.4,0.0
s-03-014,3,delay_sensitive,1.065,0.0,7.348,0.632,0.0,4,3,False,1.4,0.0
s-03-015,3,delay_sensitive,1.326,0.0,9.786,0.762,0.0,4,3,False,1.4,0.0
s-03-016,3,delay_sensitive,0.941,0.0,7.982,0.95,0.0,4,3,False,1.4,0.0
s-03-017,3,delay_sensitive,1.228,0.0,7.973,0.477,0.0,4,3,False,1.4,0.0
s-03-018,3,delay_sensitive,0.942,0.0,7.354,0.786,0.0,4,3,False,1.4,0.0
