task_id,arrival_time,task_type,cpu_demand,gpu_demand,memory_demand,bandwidth_demand,token_amount,deadline,priority,migratable,migration_cost_weight,migration_delay_penalty
s-09-000,9,delay_sensitive,0.935,0.0,8.564,0.86,0.0,10,3,False,1.5,0.0
s-09-001,9,delay_sensitive,1.138,0.0,7.299,0.559,0.0,10,3,False,1.5,0.0
s-09-002,9,delay_sensitive,1.112,0.0,5.271,0.724,0.0,10,3,False,1.5,0.0
s-09-003,9,delay_sensitive,1.001,0.0,5.87,0.997,0.0,10,3,False,1.5,0.0
t-09-000,9,delay_tolerant,1.16,0.0,5.709,0.449,143.049,13,2,True,0.9,0.06
t-09-001,9,delay_tolerant,0.892,0.0,4.321,0.343,347.197,11,2,True,0.9,0.06
g-09-000,9,token_batch,0.562,1.316,8.709,0.943,1476.0,12,1,True,0.95,0.06
s-10-000,10,delay_sensitive,1.007,0.0,4.794,0.961,0.0,11,3,False,1.5,0.0
s-10-001,10,delay_sensitive,1.136,0.0,8.708,0.884,0.0,11,3,False,1.5,0.0
s-10-002,10,delay_sensitive,0.948,0.0,6.586,0.654,0.0,11,3,False,1.5,0.0
s-10-003,10,delay_sensitive,1.265,0.0,8.04,0.99,0.0,11,3,False,1.5,0.0
t-10-000,10,delay_tolerant,1.091,0.0,7.804,0.366,188.972,12,2,True,0.9,0.06
t-10-001,10,delay_tolerant,0.969,0.0,4.671,0.45,452.376,14,2,True,0.9,0.06
g-10-000,10,token_batch,0.545,1.13,8.506,1.4,4509.0,15,1,True,0.95,0.06
g-10-001,10,token_batch,0.571,1.309,9.663,1.091,1582.0,12,1,True,0.95,0.06
s-11-000,11,delay_sensitive,1.101,0.0,4.352,0.627,0.0,12,3,False,1.5,0.0
s-11-001,11,delay_sensitive,1.033,0.0,8.704,0.673,0.0,12,3,False,1.5,0.0
s-11-002,11,delay_sensitive,1.379,0.0,9.973,0.733,0.0,12,3,False,1.5,0.0
s-11-003,11,delay_sensitive,0.977,0.0,5.78,0.981,0.0,12,3,False,1.5,0.0
t-11-000,11,delay_tolerant,0.824,0.0,4.882,0.33,291.644,15,2,False,0.9,0.0
t-11-001,11,delay_tolerant,1.184,0.0,3.481,0.411,334.213,15,2,True,0.9,0.06
g-11-000,11,token_batch,0.248,1.334,10.462,1.157,2853.0,14,1,True,0.95,0.06
g-11-001,11,token_batch,0.368,1.15,13.228,1.361,1535.0,17,1,True,0.95,0.06
s-12-000,12,delay_sensitive,1.258,0.0,5.432,0.637,0.0,13,3,False,1.5,0.0
s-12-001,12,delay_sensitive,1.05,0.0,5.897,0.851,0.0,13,3,False,1.5,0.0
s-12-002,12,delay_sensitive,1.129,0.0,9.991,0.998,0.0,13,3,False,1.5,0.0
s-12-003,12,delay_sensitive,1.007,0.0,5.591,0.96,0.0,13,3,False,1.5,0.0
t-12-000,12,delay_tolerant,0.948,0.0,3.946,0.8,373.274,14,2,False,0.9,0.0
t-12-001,12,delay_tolerant,1.123,0.0,6.174,0.701,319.657,16,2,False,0.9,0.0
g-12-000,12,token_batch,0.254,0.869,9.07,1.132,4796.0,14,1,True,0.95,0.06
g-12-001,12,token_batch,0.442,1.231,10.036,1.181,2354.0,16,1,True,0.95,0.06
s-13-000,13,delay_sensitive,1.144,0.0,9.432,0.908,0.0,14,3,False,1.5,0.0
s-13-001,13,delay_sensitive,1.112,0.0,5.66,0.402,0.0,14,3,False,1.5,0.0
s-13-002,13,delay_sensitive,1.219,0.0,5.572,0.845,0.0,14,3,False,1.5,0.0
s-13-003,13,delay_sensitive,1.114,0.0,4.058,0.445,0.0,14,3,False,1.5,0.0
t-13-000,13,delay_tolerant,1.018,0.0,8.008,0.65,173.314,17,2,False,0.9,0.0
t-13-001,13,delay_tolerant,0.946,0.0,8.599,0.883,134.362,15,2,True,0.9,0.06
g-13-000,13,token_batch,0.473,1.2,11.537,1.136,2060.0,17,1,True,0.95,0.06
s-14-000,14,delay_sensitive,1.387,0.0,8.497,0.955,0.0,15,3,False,1.5,0.0
s-14-001,14,delay_sensitive,0.981,0.0,8.799,0.506,0.0,15,3,False,1.5,0.0
s-14-002,14,delay_sensitive,0.99,0.0,9.547,0.869,0.0,15,3,False,1.5,0.0
s-14-003,14,delay_sensitive,1.235,0.0,8.41,0.549,0.0,15,3,False,1.5,0.0
t-14-000,14,delay_tolerant,0.843,0.0,8.233,0.815,200.076,16,2,False,0.9,0.0
t-14-001,14,delay_tolerant,1.128,0.0,8.228,0.434,357.612,17,2,True,0.9,0.06
g-14-000,14,token_batch,0.311,0.842,15.733,1.011,2544.0,19,1,True,0.95,0.06
s-15-000,15,delay_sensitive,1.24,0.0,9.062,0.599,0.0,16,3,False,1.5,0.0
s-15-001,15,delay_sensitive,1.339,0.0,5.567,0.748,0.0,16,3,True,1.5,0.18
s-15-002,15,delay_sensitive,0.919,0.0,7.579,0.607,0.0,16,3,False,1.5,0.0
s-15-003,15,delay_sensitive,1.118,0.0,9.905,0.469,0.0,16,3,False,1.5,0.0
t-15-000,15,delay_tolerant,0.818,0.0,5.616,0.612,410.344,19,2,True,0.9,0.06
t-15-001,15,delay_tolerant,1.097,0.0,7.024,0.519,145.191,19,2,False,0.9,0.0
g-15-000,15,token_batch,0.326,1.309,15.198,0.98,3752.0,19,1,True,0.95,0.06
s-16-000,16,delay_sensitive,1.104,0.0,6.414,0.577,0.0,17,3,False,1.5,0.0
s-16-001,16,delay_sensitive,1.11,0.0,9.642,0.806,0.0,17,3,False,1.5,0.0
s-16-002,16,delay_sensitive,1.208,0.0,5.806,0.729,0.0,17,3,False,1.5,0.0
s-16-003,16,delay_sensitive,1.043,0.0,6.579,0.748,0.0,17,3,True,1.5,0.18
t-16-000,16,delay_tolerant,0.977,0.0,7.054,0.607,405.745,20,2,True,0.9,0.06
t-16-001,16,delay_tolerant,0.834,0.0,6.093,0.68,240.668,20,2,True,0.9,0.06
g-16-000,16,token_batch,0.324,1.284,9.474,0.828,3955.0,19,1,True,0.95,0.06
g-16-001,16,token_batch,0.54,0.844,12.144,1.178,3703.0,21,1,True,0.95,0.06
s-17-000,17,delay_sensitive,1.248,0.0,6.966,0.546,0.0,18,3,False,1.5,0.0
s-17-001,17,delay_sensitive,0.903,0.0,8.506,0.862,0.0,18,3,False,1.5,0.0
s-17-002,17,delay_sensitive,1.113,0.0,5.055,0.975,0.0,18,3,False,1.5,0.0
s-17-003,17,delay_sensitive,0.925,0.0,5.495,0.909,0.0,18,3,False,1.5,0.0
t-17-000,17,delay_tolerant,0.986,0.0,6.187,0.635,234.227,20,2,True,0.9,0.06
t-17-001,17,delay_tolerant,1.088,0.0,6.029,0.798,317.234,20,2,True,0.9,0.06
t-17-002,17,delay_tolerant,0.99,0.0,4.555,0.448,349.558,19,2,False,0.9,0.0
g-17-000,17,token_batch,0.451,0.965,8.775,0.971,3184.0,23,1,True,0.95,0.06
g-17-001,17,token_batch,0.328,1.124,9.384,0.939,2575.0,21,1,True,0.95,0.06
s-18-000,18,delay_sensitive,1.253,0.0,4.385,0.645,0.0,19,3,False,1.5,0.0
s-18-001,18,delay_sensitive,1.108,0.0,5.241,0.652,0.0,19,3,False,1.5,0.0
s-18-002,18,delay_sensitive,1.192,0.0,8.173,0.914,0.0,19,3,False,1.5,0.0
s-18-003,18,delay_sensitive,1.09,0.0,4.035,0.611,0.0,19,3,False,1.5,0.0
s-18-004,18,delay_sensitive,1.327,0.0,9.721,0.651,0.0,19,3,False,1.5,0.0
t-18-000,18,delay_tolerant,1.12,0.0,8.387,0.593,218.257,22,2,False,0.9,0.0
t-18-001,18,delay_tolerant,0.934,0.0,7.075,0.543,179.416,21,2,True,0.9,0.06
t-18-002,18,delay_tolerant,1.192,0.0,6.205,0.844,333.081,21,2,False,0.9,0.0
g-18-000,18,token_batch,0.457,0.881,12.617,0.83,1543.0,20,1,True,0.95,0.06
g-18-001,18,token_batch,0.285,0.996,15.612,1.027,2540.0,23,1,True,0.95,0.06
s-19-000,19,delay_sensitive,1.316,0.0,5.514,0.449,0.0,20,3,False,1.5,0.0
s-19-001,19,delay_sensitive,1.17,0.0,9.999,0.61,0.0,20,3,True,1.5,0.18
s-19-002,19,delay_sensitive,1.291,0.0,7.911,0.853,0.0,20,3,False,1.5,0.0
s-19-003,19,delay_sensitive,1.0,0.0,4.122,0.491,0.0,20,3,False,1.5,0.0
s-19-004,19,delay_sensitive,1.235,0.0,7.384,0.531,0.0,20,3,False,1.5,0.0
t-19-000,19,delay_tolerant,0.948,0.0,6.635,0.878,378.609,23,2,True,0.9,0.06
t-19-001,19,delay_tolerant,0.843,0.0,3.154,0.487,363.845,21,2,False,0.9,0.0
t-19-002,19,delay_tolerant,1.086,0.0,3.456,0.714,345.807,22,2,True,0.9,0.06
g-19-000,19,token_batch,0.509,1.31,14.004,0.873,4055.0,21,1,True,0.95,0.06
g-19-001,19,token_batch,0.216,1.12,14.615,0.841,4405.0,23,1,True,0.95,0.06
s-20-000,20,delay_sensitive,0.906,0.0,6.52,0.694,0.0,21,3,False,1.5,0.0
s-20-001,20,delay_sensitive,1.081,0.0,9.349,0.676,0.0,21,3,False,1.5,0.0
s-20-002,20,delay_sensitive,0.988,0.0,7.13,0.79,0.0,21,3,False,1.5,0.0
s-20-003,20,delay_sensitive,1.36,0.0,8.648,0.679,0.0,21,3,False,1.5,0.0
t-20-000,20,delay_tolerant,0.929,0.0,4.473,0.861,220.414,23,2,True,0.9,0.06
t-20-001,20,delay_tolerant,0.986,0.0,6.662,0.527,130.332,23,2,True,0.9,0.06
g-20-000,20,token_batch,0.395,1.013,10.584,0.968,1944.0,23,1,True,0.95,0.06
g-20-001,20,token_batch,0.552,1.133,13.166,0.915,4072.0,23,1,True,0.95,0.06
s-21-000,21,delay_sensitive,1.103,0.0,7.331,0.544,0.0,22,3,False,1.5,0.0
s-21-001,21,delay_sensitive,1.256,0.0,6.689,0.41,0.0,22,3,False,1.5,0.0
s-21-002,21,delay_sensitive,1.102,0.0,5.46,0.798,0.0,22,3,False,1.5,0.0
t-21-000,21,delay_tolerant,1.012,0.0,5.553,0.748,239.085,23,2,True,0.9,0.06
t-21-001,21,delay_tolerant,0.923,0.0,4.383,0.733,233.597,23,2,True,0.9,0.06
g-21-000,21,token_batch,0.476,0.915,15.386,0.966,4321.0,23,1,True,0.95,0.06
s-22-000,22,delay_sensitive,1.28,0.0,7.581,0.988,0.0,23,3,False,1.5,0.0
s-22-001,22,delay_sensitive,1.048,0.0,6.165,0.581,0.0,23,3,False,1.5,0.0
t-22-000,22,delay_tolerant,0.91,0.0,8.846,0.632,371.07,23,2,True,0.9,0.06
g-22-000,22,token_batch,0.547,1.095,16.727,1.144,3812.0,23,1,True,0.95,0.06
g-22-001,22,token_batch,0.376,0.911,8.514,1.365,3160.0,23,1,True,0.95,0.06
s-23-000,23,delay_sensitive,1.311,0.0,6.404,0.444,0.0,23,3,False,1.5,0.0
s-23-001,23,delay_sensitive,0.927,0.0,4.895,0.738,0.0,23,3,False,1.5,0.0
t-23-000,23,delay_tolerant,0.899,0.0,6.348,0.55,334.606,23,2,True,0.9,0.06
