task_id,arrival_time,task_type,cpu_demand,gpu_demand,memory_demand,bandwidth_demand,token_amount,deadline,priority,migratable,migration_cost_weight,migration_delay_penalty
s-00-029,0,delay_sensitive,1.219,0.0,7.654,0.492,0.0,1,3,False,1.5,0.0
s-00-030,0,delay_sensitive,1.17,0.0,8.672,0.718,0.0,1,3,False,1.5,0.0
s-00-031,0,delay_sensitive,1.062,0.0,4.117,0.957,0.0,1,3,True,1.5,0.18
s-00-032,0,delay_sensitive,1.316,0.0,5.845,0.435,0.0,1,3,False,1.5,0.0
s-00-033,0,delay_sensitive,1.373,0.0,4.514,0.692,0.0,1,3,False,1.5,0.0
s-00-034,0,delay_sensitive,1.28,0.0,8.595,0.477,0.0,1,3,False,1.5,0.0
s-00-035,0,delay_sensitive,1.175,0.0,5.59,0.923,0.0,1,3,False,1.5,0.0
s-00-036,0,delay_sensitive,1.006,0.0,7.236,0.838,0.0,1,3,False,1.5,0.0
s-00-037,0,delay_sensitive,1.056,0.0,9.971,0.79,0.0,1,3,False,1.5,0.0
s-00-038,0,delay_sensitive,1.159,0.0,4.726,0.535,0.0,1,3,False,1.5,0.0
s-00-039,0,delay_sensitive,1.194,0.0,5.381,0.532,0.0,1,3,False,1.5,0.0
s-00-040,0,delay_sensitive,1.216,0.0,5.374,0.943,0.0,1,3,False,1.5,0.0
s-00-041,0,delay_sensitive,0.935,0.0,5.428,0.801,0.0,1,3,False,1.5,0.0
s-00-042,0,delay_sensitive,0.966,0.0,9.613,0.743,0.0,1,3,False,1.5,0.0
s-00-043,0,delay_sensitive,1.292,0.0,8.845,0.514,0.0,1,3,False,1.5,0.0
s-00-044,0,delay_sensitive,1.116,0.0,6.541,0.68,0.0,1,3,False,1.5,0.0
s-00-045,0,delay_sensitive,1.237,0.0,9.905,0.459,0.0,1,3,False,1.5,0.0
t-00-000,0,delay_tolerant,1.12,0.0,3.656,0.415,313.063,3,2,False,0.9,0.0
t-00-001,0,delay_tolerant,0.911,0.0,4.499,0.854,279.527,2,2,True,0.9,0.06
t-00-002,0,delay_tolerant,1.061,0.0,6.244,0.309,153.575,4,2,True,0.9,0.06
t-00-003,0,delay_tolerant,0.994,0.0,4.282,0.541,141.109,2,2,True,0.9,0.06
t-00-004,0,delay_tolerant,0.956,0.0,8.559,0.771,222.69,3,2,True,0.9,0.06
t-00-005,0,delay_tolerant,1.198,0.0,6.335,0.731,175.727,4,2,False,0.9,0.0
t-00-006,0,delay_tolerant,0.823,0.0,7.414,0.337,232.898,3,2,True,0.9,0.06
t-00-007,0,delay_tolerant,1.001,0.0,8.116,0.394,465.88,2,2,True,0.9,0.06
t-00-008,0,delay_tolerant,0.827,0.0,3.408,0.817,265.359,2,2,False,0.9,0.0
t-00-009,0,delay_tolerant,1.038,0.0,6.716,0.552,330.122,4,2,True,0.9,0.06
t-00-010,0,delay_tolerant,0.904,0.0,7.018,0.489,215.621,4,2,True,0.9,0.06
t-00-011,0,delay_tolerant,0.92,0.0,4.897,0.751,146.116,2,2,False,0.9,0.0
t-00-012,0,delay_tolerant,1.025,0.0,3.6,0.623,302.118,3,2,False,0.9,0.0
t-00-013,0,delay_tolerant,1.152,0.0,8.276,0.522,176.789,2,2,False,0.9,0.0
t-00-014,0,delay_tolerant,1.045,0.0,8.923,0.692,122.816,4,2,False,0.9,0.0
t-00-015,0,delay_tolerant,1.065,0.0,8.634,0.381,161.554,4,2,True,0.9,0.06
t-00-016,0,delay_tolerant,0.862,0.0,4.691,0.426,243.437,2,2,False,0.9,0.0
t-00-017,0,delay_tolerant,0.906,0.0,5.931,0.843,424.597,4,2,False,0.9,0.0
t-00-018,0,delay_tolerant,1.132,0.0,3.265,0.5,167.095,2,2,False,0.9,0.0
t-00-019,0,delay_tolerant,0.977,0.0,7.234,0.637,160.275,3,2,True,0.9,0.06
t-00-020,0,delay_tolerant,1.018,0.0,8.008,0.65,173.314,4,2,False,0.9,0.0
t-00-021,0,delay_tolerant,0.946,0.0,8.599,0.883,134.362,2,2,True,0.9,0.06
t-00-022,0,delay_tolerant,0.9,0.0,3.617,0.768,438.288,3,2,True,0.9,0.06
t-00-023,0,delay_tolerant,1.1,0.0,8.555,0.442,178.501,3,2,False,0.9,0.0
t-00-024,0,delay_tolerant,0.81,0.0,7.419,0.499,455.094,2,2,False,0.9,0.0
t-00-025,0,delay_tolerant,1.124,0.0,4.601,0.772,158.914,4,2,False,0.9,0.0
g-00-000,0,token_batch,0.388,0.92,17.185,1.01,4716.0,2,1,True,0.95,0.06
g-00-001,0,token_batch,0.209,0.916,11.283,1.319,2113.0,3,1,True,0.95,0.06
g-00-002,0,token_batch,0.457,1.04,17.811,1.122,2638.0,4,1,True,0.95,0.06
g-00-003,0,token_batch,0.551,0.957,13.806,1.39,1672.0,2,1,True,0.95,0.06
g-00-004,0,token_batch,0.439,1.007,15.864,1.062,1644.0,2,1,True,0.95,0.06
g-00-005,0,token_batch,0.354,1.146,10.547,1.225,1673.0,6,1,True,0.95,0.06
g-00-006,0,token_batch,0.57,1.123,15.194,1.245,3329.0,2,1,True,0.95,0.06
g-00-007,0,token_batch,0.373,1.369,17.208,1.174,2691.0,3,1,True,0.95,0.06
g-00-008,0,token_batch,0.56,1.104,14.669,0.996,4148.0,2,1,True,0.95,0.06
g-00-009,0,token_batch,0.251,1.052,17.404,1.206,3470.0,4,1,True,0.95,0.06
g-00-010,0,token_batch,0.428,1.044,16.337,0.982,3721.0,3,1,True,0.95,0.06
g-00-011,0,token_batch,0.514,1.164,11.222,1.065,2960.0,3,1,True,0.95,0.06
g-00-012,0,token_batch,0.389,1.341,15.96,0.902,3293.0,3,1,True,0.95,0.06
g-00-013,0,token_batch,0.406,1.18,11.352,1.291,2362.0,2,1,True,0.95,0.06
g-00-014,0,token_batch,0.324,1.284,9.474,0.828,3955.0,3,1,True,0.95,0.06
g-00-015,0,token_batch,0.54,0.844,12.144,1.178,3703.0,5,1,True,0.95,0.06
g-00-016,0,token_batch,0.479,1.097,10.44,1.194,4142.0,3,1,True,0.95,0.06
g-00-017,0,token_batch,0.544,1.331,15.784,0.931,4275.0,2,1,True,0.95,0.06
g-00-018,0,token_batch,0.22,0.95,16.483,1.074,3102.0,6,1,True,0.95,0.06
g-00-019,0,token_batch,0.412,1.135,11.173,1.253,3934.0,5,1,True,0.95,0.06
s-01-000,1,delay_sensitive,1.308,0.0,9.352,0.656,0.0,2,3,False,1.5,0.0
s-01-001,1,delay_sensitive,1.123,0.0,4.955,0.917,0.0,2,3,False,1.5,0.0
s-01-002,1,delay_sensitive,1.276,0.0,9.039,0.566,0.0,2,3,False,1.5,0.0
s-01-003,1,delay_sensitive,1.142,0.0,5.435,0.664,0.0,2,3,False,1.5,0.0
s-01-004,1,delay_sensitive,1.017,0.0,6.015,0.936,0.0,2,3,False,1.5,0.0
s-01-005,1,delay_sensitive,0.975,0.0,6.298,0.492,0.0,2,3,False,1.5,0.0
s-01-006,1,delay_sensitive,1.107,0.0,5.985,0.68,0.0,2,3,False,1.5,0.0
s-01-007,1,delay_sensitive,1.316,0.0,6.337,0.862,0.0,2,3,False,1.5,0.0
s-01-008,1,delay_sensitive,0.91,0.0,9.284,0.745,0.0,2,3,False,1.5,0.0
s-01-009,1,delay_sensitive,1.371,0.0,5.792,0.634,0.0,2,3,False,1.5,0.0
s-01-010,1,delay_sensitive,1.318,0.0,7.229,0.841,0.0,2,3,False,1.5,0.0
s-01-011,1,delay_sensitive,1.349,0.0,6.929,0.564,0.0,2,3,False,1.5,0.0
s-01-012,1,delay_sensitive,1.094,0.0,8.013,0.879,0.0,2,3,False,1.5,0.0
s-01-013,1,delay_sensitive,1.32,0.0,9.517,0.988,0.0,2,3,False,1.5,0.0
s-01-014,1,delay_sensitive,1.353,0.0,7.551,0.798,0.0,2,3,False,1.5,0.0
s-01-015,1,delay_sensitive,1.114,0.0,9.201,0.509,0.0,2,3,False,1.5,0.0
s-01-016,1,delay_sensitive,1.064,0.0,6.728,0.603,0.0,2,3,False,1.5,0.0
s-01-017,1,delay_sensitive,1.039,0.0,9.707,0.653,0.0,2,3,False,1.5,0.0
s-01-018,1,delay_sensitive,1.135,0.0,8.494,0.431,0.0,2,3,False,1.5,0.0
s-01-019,1,delay_sensitive,1.012,0.0,4.412,0.974,0.0,2,3,False,1.5,0.0
s-01-020,1,delay_sensitive,0.916,0.0,5.484,0.904,0.0,2,3,False,1.5,0.0
s-01-021,1,delay_sensitive,1.019,0.0,6.841,0.469,0.0,2,3,False,1.5,0.0
s-01-022,1,delay_sensitive,1.133,0.0,5.537,0.621,0.0,2,3,False,1.5,0.0
s-01-023,1,delay_sensitive,1.382,0.0,8.31,0.867,0.0,2,3,False,1.5,0.0
s-01-024,1,delay_sensitive,1.056,0.0,7.472,0.957,0.0,2,3,False,1.5,0.0
s-01-025,1,delay_sensitive,1.354,0.0,6.252,0.965,0.0,2,3,False,1.5,0.0
s-01-026,1,delay_sensitive,1.196,0.0,8.983,0.546,0.0,2,3,False,1.5,0.0
s-01-027,1,delay_sensitive,1.051,0.0,8.106,0.883,0.0,2,3,False,1.5,0.0
s-01-028,1,delay_sensitive,1.183,0.0,4.246,0.72,0.0,2,3,False,1.5,0.0
s-01-029,1,delay_sensitive,0.934,0.0,7.885,0.408,0.0,2,3,False,1.5,0.0
s-01-030,1,delay_sensitive,1.145,0.0,6.601,0.617,0.0,2,3,False,1.5,0.0
s-01-031,1,delay_sensitive,1.13,0.0,4.918,0.506,0.0,2,3,False,1.5,0.0
s-01-032,1,delay_sensitive,1.225,0.0,7.695,0.952,0.0,2,3,False,1.5,0.0
s-01-033,1,delay_sensitive,1.132,0.0,8.954,0.755,0.0,2,3,False,1.5,0.0
s-01-034,1,delay_sensitive,1.023,0.0,9.608,0.567,0.0,2,3,False,1.5,0.0
s-01-035,1,delay_sensitive,1.275,0.0,7.419,0.801,0.0,2,3,False,1.5,0.0
s-01-036,1,delay_sensitive,1.147,0.0,5.95,0.693,0.0,2,3,False,1.5,0.0
s-01-037,1,delay_sensitive,1.029,0.0,5.678,0.758,0.0,2,3,False,1.5,0.0
s-01-038,1,delay_sensitive,1.178,0.0,7.1,0.515,0.0,2,3,False,1.5,0.0
s-01-039,1,delay_sensitive,1.103,0.0,7.331,0.544,0.0,2,3,False,1.5,0.0
s-01-040,1,delay_sensitive,1.256,0.0,6.689,0.41,0.0,2,3,False,1.5,0.0
s-01-041,1,delay_sensitive,1.102,0.0,5.46,0.798,0.0,2,3,False,1.5,0.0
s-01-042,1,delay_sensitive,1.177,0.0,6.063,0.998,0.0,2,3,False,1.5,0.0
t-01-000,1,delay_tolerant,1.081,0.0,4.625,0.451,163.436,5,2,True,0.9,0.06
t-01-001,1,delay_tolerant,1.097,0.0,8.705,0.714,188.955,3,2,True,0.9,0.06
t-01-002,1,delay_tolerant,1.09,0.0,8.86,0.615,221.88,5,2,True,0.9,0.06
t-01-003,1,delay_tolerant,0.918,0.0,5.165,0.481,374.887,3,2,False,0.9,0.0
t-01-004,1,delay_tolerant,1.19,0.0,6.32,0.718,165.461,3,2,True,0.9,0.06
t-01-005,1,delay_tolerant,0.805,0.0,4.706,0.587,242.654,4,2,True,0.9,0.06
t-01-006,1,delay_tolerant,1.145,0.0,3.685,0.339,297.029,3,2,True,0.9,0.06
t-01-007,1,delay_tolerant,0.821,0.0,3.895,0.638,229.381,5,2,False,0.9,0.0
t-01-008,1,delay_tolerant,1.106,0.0,6.638,0.774,201.247,3,2,True,0.9,0.06
t-01-009,1,delay_tolerant,1.163,0.0,4.784,0.653,274.379,5,2,True,0.9,0.06
t-01-010,1,delay_tolerant,1.044,0.0,7.441,0.869,194.804,5,2,False,0.9,0.0
t-01-011,1,delay_tolerant,0.832,0.0,4.439,0.631,176.352,3,2,True,0.9,0.06
t-01-012,1,delay_tolerant,1.038,0.0,4.748,0.439,374.504,4,2,True,0.9,0.06
t-01-013,1,delay_tolerant,0.828,0.0,4.401,0.459,404.849,5,2,False,0.9,0.0
t-01-014,1,delay_tolerant,1.173,0.0,5.551,0.627,353.149,5,2,False,0.9,0.0
t-01-015,1,delay_tolerant,0.829,0.0,3.996,0.485,389.625,4,2,False,0.9,0.0
t-01-016,1,delay_tolerant,0.976,0.0,5.812,0.482,264.903,5,2,False,0.9,0.0
t-01-017,1,delay_tolerant,0.998,0.0,3.483,0.324,275.53,4,2,True,0.9,0.06
t-01-018,1,delay_tolerant,0.81,0.0,4.374,0.705,429.786,4,2,True,0.9,0.06
t-01-019,1,delay_tolerant,1.2,0.0,7.034,0.462,134.483,5,2,False,0.9,0.0
t-01-020,1,delay_tolerant,1.061,0.0,8.496,0.409,330.719,3,2,True,0.9,0.06
t-01-021,1,delay_tolerant,1.188,0.0,5.82,0.545,235.581,5,2,False,0.9,0.0
t-01-022,1,delay_tolerant,0.932,0.0,7.162,0.473,460.27,3,2,False,0.9,0.0
t-01-023,1,delay_tolerant,0.835,0.0,4.514,0.37,398.117,5,2,True,0.9,0.06
g-01-000,1,token_batch,0.595,1.195,13.426,1.048,4578.0,7,1,True,0.95,0.06
g-01-001,1,token_batch,0.345,1.254,14.254,1.256,3323.0,4,1,True,0.95,0.06
g-01-002,1,token_batch,0.42,1.357,12.381,1.219,2293.0,4,1,True,0.95,0.06
g-01-003,1,token_batch,0.589,1.165,10.393,0.895,1318.0,3,1,True,0.95,0.06
g-01-004,1,token_batch,0.421,0.856,17.923,1.348,1256.0,7,1,True,0.95,0.06
g-01-005,1,token_batch,0.459,0.892,17.327,0.975,1681.0,6,1,True,0.95,0.06
g-01-006,1,token_batch,0.534,1.388,10.437,1.131,2901.0,5,1,True,0.95,0.06
g-01-007,1,token_batch,0.569,1.105,16.793,1.318,1980.0,6,1,True,0.95,0.06
g-01-008,1,token_batch,0.516,1.049,17.342,1.105,4364.0,5,1,True,0.95,0.06
g-01-009,1,token_batch,0.49,1.302,13.799,1.196,2358.0,3,1,True,0.95,0.06
g-01-010,1,token_batch,0.415,1.007,13.519,1.126,3029.0,4,1,True,0.95,0.06
g-01-011,1,token_batch,0.548,1.388,10.388,1.03,2518.0,6,1,True,0.95,0.06
g-01-012,1,token_batch,0.327,1.084,17.134,1.029,1378.0,6,1,True,0.95,0.06
g-01-013,1,token_batch,0.586,0.876,17.654,0.999,3228.0,4,1,True,0.95,0.06
g-01-014,1,token_batch,0.538,0.86,17.104,0.809,4780.0,3,1,True,0.95,0.06
g-01-015,1,token_batch,0.548,1.382,8.748,1.269,2879.0,4,1,True,0.95,0.06
g-01-016,1,token_batch,0.449,1.038,8.803,0.997,2586.0,5,1,True,0.95,0.06
g-01-017,1,token_batch,0.582,1.176,16.874,1.093,2756.0,7,1,True,0.95,0.06
g-01-018,1,token_batch,0.447,0.941,14.844,0.972,1347.0,7,1,True,0.95,0.06
s-02-000,2,delay_sensitive,0.945,0.0,9.87,0.856,0.0,3,3,False,1.5,0.0
s-02-001,2,delay_sensitive,0.95,0.0,4.998,0.58,0.0,3,3,False,1.5,0.0
s-02-002,2,delay_sensitive,1.062,0.0,4.337,0.615,0.0,3,3,True,1.5,0.18
s-02-003,2,delay_sensitive,1.022,0.0,6.472,0.809,0.0,3,3,False,1.5,0.0
s-02-004,2,delay_sensitive,0.988,0.0,7.657,0.63,0.0,3,3,False,1.5,0.0
s-02-005,2,delay_sensitive,1.149,0.0,7.499,0.539,0.0,3,3,False,1.5,0.0
s-02-006,2,delay_sensitive,1.13,0.0,8.001,0.939,0.0,3,3,False,1.5,0.0
s-02-007,2,delay_sensitive,1.044,0.0,7.28,0.444,0.0,3,3,False,1.5,0.0
s-02-008,2,delay_sensitive,1.394,0.0,5.795,0.977,0.0,3,3,False,1.5,0.0
s-02-009,2,delay_sensitive,1.128,0.0,5.813,1.0,0.0,3,3,False,1.5,0.0
s-02-010,2,delay_sensitive,0.953,0.0,6.288,0.615,0.0,3,3,False,1.5,0.0
s-02-011,2,delay_sensitive,1.25,0.0,4.132,0.898,0.0,3,3,False,1.5,0.0
s-02-012,2,delay_sensitive,0.904,0.0,9.19,0.867,0.0,3,3,False,1.5,0.0
s-02-013,2,delay_sensitive,1.355,0.0,8.471,0.9,0.0,3,3,False,1.5,0.0
s-02-014,2,delay_sensitive,1.288,0.0,5.381,0.881,0.0,3,3,False,1.5,0.0
s-02-015,2,delay_sensitive,0.995,0.0,5.504,0.853,0.0,3,3,False,1.5,0.0
s-02-016,2,delay_sensitive,1.24,0.0,4.821,0.458,0.0,3,3,False,1.5,0.0
s-02-017,2,delay_sensitive,0.92,0.0,8.732,0.42,0.0,3,3,False,1.5,0.0
s-02-018,2,delay_sensitive,0.966,0.0,9.458,0.596,0.0,3,3,False,1.5,0.0
s-02-019,2,delay_sensitive,1.0,0.0,8.719,0.926,0.0,3,3,False,1.5,0.0
s-02-020,2,delay_sensitive,1.151,0.0,5.635,0.499,0.0,3,3,False,1.5,0.0
s-02-021,2,delay_sensitive,1.372,0.0,9.804,0.577,0.0,3,3,False,1.5,0.0
s-02-022,2,delay_sensitive,1.302,0.0,6.81,0.445,0.0,3,3,False,1.5,0.0
s-02-023,2,delay_sensitive,1.013,0.0,8.058,0.805,0.0,3,3,False,1.5,0.0
s-02-024,2,delay_sensitive,1.323,0.0,7.344,0.454,0.0,3,3,False,1.5,0.0
s-02-025,2,delay_sensitive,1.032,0.0,4.742,0.621,0.0,3,3,False,1.5,0.0
s-02-026,2,delay_sensitive,1.031,0.0,6.286,0.783,0.0,3,3,False,1.5,0.0
s-02-027,2,delay_sensitive,1.237,0.0,6.829,0.772,0.0,3,3,False,1.5,0.0
s-02-028,2,delay_sensitive,1.064,0.0,7.66,0.789,0.0,3,3,False,1.5,0.0
s-02-029,2,delay_sensitive,1.132,0.0,8.206,0.79,0.0,3,3,False,1.5,0.0
s-02-030,2,delay_sensitive,0.923,0.0,4.223,0.998,0.0,3,3,False,1.5,0.0
s-02-031,2,delay_sensitive,1.017,0.0,7.225,0.633,0.0,3,3,False,1.5,0.0
s-02-032,2,delay_sensitive,1.375,0.0,8.179,0.724,0.0,3,3,False,1.5,0.0
s-02-033,2,delay_sensitive,1.263,0.0,9.312,0.793,0.0,3,3,False,1.5,0.0
s-02-034,2,delay_sensitive,1.208,0.0,9.634,0.568,0.0,3,3,False,1.5,0.0
s-02-035,2,delay_sensitive,1.009,0.0,6.668,0.542,0.0,3,3,False,1.5,0.0
s-02-036,2,delay_sensitive,1.39,0.0,6.204,0.941,0.0,3,3,False,1.5,0.0
s-02-037,2,delay_sensitive,0.93,0.0,5.655,0.981,0.0,3,3,False,1.5,0.0
s-02-038,2,delay_sensitive,1.312,0.0,4.55,0.527,0.0,3,3,False,1.5,0.0
s-02-039,2,delay_sensitive,1.386,0.0,4.303,0.6,0.0,3,3,False,1.5,0.0
t-02-000,2,delay_tolerant,0.882,0.0,7.979,0.633,331.098,4,2,False,0.9,0.0
t-02-001,2,delay_tolerant,0.859,0.0,8.403,0.302,429.026,4,2,True,0.9,0.06
t-02-002,2,delay_tolerant,1.016,0.0,7.791,0.366,431.921,4,2,False,0.9,0.0
t-02-003,2,delay_tolerant,1.116,0.0,4.428,0.494,182.729,4,2,True,0.9,0.06
t-02-004,2,delay_tolerant,0.968,0.0,3.682,0.338,281.379,4,2,True,0.9,0.06
t-02-005,2,delay_tolerant,0.844,0.0,6.023,0.867,135.611,5,2,True,0.9,0.06
t-02-006,2,delay_tolerant,0.983,0.0,8.784,0.336,292.433,6,2,True,0.9,0.06
t-02-007,2,delay_tolerant,0.843,0.0,7.274,0.566,443.736,5,2,True,0.9,0.06
t-02-008,2,delay_tolerant,0.826,0.0,4.65,0.68,317.408,5,2,True,0.9,0.06
t-02-009,2,delay_tolerant,1.039,0.0,4.769,0.603,274.872,5,2,True,0.9,0.06
t-02-010,2,delay_tolerant,1.062,0.0,8.266,0.631,431.577,6,2,True,0.9,0.06
t-02-011,2,delay_tolerant,0.891,0.0,5.034,0.572,269.756,5,2,True,0.9,0.06
t-02-012,2,delay_tolerant,0.925,0.0,4.529,0.872,367.256,4,2,True,0.9,0.06
t-02-013,2,delay_tolerant,1.133,0.0,3.559,0.358,385.967,5,2,True,0.9,0.06
t-02-014,2,delay_tolerant,1.035,0.0,6.37,0.498,164.003,4,2,True,0.9,0.06
t-02-015,2,delay_tolerant,1.176,0.0,5.538,0.85,138.521,5,2,False,0.9,0.0
t-02-016,2,delay_tolerant,0.941,0.0,6.468,0.428,356.425,5,2,True,0.9,0.06
t-02-017,2,delay_tolerant,0.94,0.0,6.338,0.369,220.285,4,2,False,0.9,0.0
t-02-018,2,delay_tolerant,1.138,0.0,8.847,0.791,340.886,4,2,False,0.9,0.0
t-02-019,2,delay_tolerant,1.044,0.0,6.947,0.716,130.423,6,2,True,0.9,0.06
t-02-020,2,delay_tolerant,0.924,0.0,5.039,0.304,433.151,5,2,False,0.9,0.0
t-02-021,2,delay_tolerant,0.828,0.0,7.446,0.883,153.033,6,2,False,0.9,0.0
t-02-022,2,delay_tolerant,0.968,0.0,5.045,0.522,379.775,6,2,True,0.9,0.06
g-02-000,2,token_batch,0.234,0.832,9.574,1.171,3642.0,8,1,True,0.95,0.06
g-02-001,2,token_batch,0.377,1.054,14.071,1.049,2314.0,4,1,True,0.95,0.06
g-02-002,2,token_batch,0.405,1.007,9.109,1.207,4292.0,5,1,True,0.95,0.06
g-02-003,2,token_batch,0.411,0.985,10.205,1.391,3193.0,8,1,True,0.95,0.06
g-02-004,2,token_batch,0.282,1.367,15.673,1.258,1231.0,4,1,True,0.95,0.06
g-02-005,2,token_batch,0.248,1.098,12.307,0.878,2543.0,6,1,True,0.95,0.06
g-02-006,2,token_batch,0.292,1.135,14.68,1.013,4082.0,8,1,True,0.95,0.06
g-02-007,2,token_batch,0.497,1.062,12.598,0.847,4729.0,7,1,True,0.95,0.06
g-02-008,2,token_batch,0.372,1.043,14.401,0.974,3558.0,6,1,True,0.95,0.06
g-02-009,2,token_batch,0.586,0.903,17.476,1.076,1285.0,7,1,True,0.95,0.06
g-02-010,2,token_batch,0.375,0.864,12.357,1.04,1560.0,6,1,True,0.95,0.06
g-02-011,2,token_batch,0.548,1.247,10.216,1.267,2821.0,4,1,True,0.95,0.06
g-02-012,2,token_batch,0.453,1.118,9.939,1.266,3290.0,4,1,True,0.95,0.06
g-02-013,2,token_batch,0.583,1.187,9.477,0.862,4179.0,6,1,True,0.95,0.06
g-02-014,2,token_batch,0.269,0.892,15.592,0.845,2008.0,6,1,True,0.95,0.06
g-02-015,2,token_batch,0.502,1.256,12.489,1.354,3100.0,7,1,True,0.95,0.06
g-02-016,2,token_batch,0.454,1.175,16.642,1.176,3833.0,8,1,True,0.95,0.06
g-02-017,2,token_batch,0.227,1.065,11.028,0.965,3001.0,5,1,True,0.95,0.06
s-03-000,3,delay_sensitive,1.154,0.0,5.862,0.671,0.0,4,3,False,1.5,0.0
s-03-001,3,delay_sensitive,1.316,0.0,4.46,0.919,0.0,4,3,False,1.5,0.0
s-03-002,3,delay_sensitive,1.208,0.0,7.042,0.678,0.0,4,3,False,1.5,0.0
s-03-003,3,delay_sensitive,1.296,0.0,9.375,0.67,0.0,4,3,False,1.5,0.0
s-03-004,3,delay_sensitive,1.226,0.0,5.929,0.685,0.0,4,3,False,1.5,0.0
s-03-005,3,delay_sensitive,0.931,0.0,4.621,0.939,0.0,4,3,False,1.5,0.0
s-03-006,3,delay_sensitive,1.257,0.0,7.027,0.504,0.0,4,3,False,1.5,0.0
s-03-007,3,delay_sensitive,1.119,0.0,6.637,0.714,0.0,4,3,False,1.5,0.0
s-03-008,3,delay_sensitive,1.086,0.0,5.697,0.645,0.0,4,3,False,1.5,0.0
s-03-009,3,delay_sensitive,1.199,0.0,8.735,0.788,0.0,4,3,False,1.5,0.0
s-03-010,3,delay_sensitive,0.947,0.0,8.07,0.57,0.0,4,3,False,1.5,0.0
s-03-011,3,delay_sensitive,1.228,0.0,9.438,0.924,0.0,4,3,False,1.5,0.0
s-03-012,3,delay_sensitive,1.191,0.0,4.849,0.61,0.0,4,3,False,1.5,0.0
s-03-013,3,delay_sensitive,1.249,0.0,6.352,0.757,0.0,4,3,False,1.5,0.0
s-03-014,3,delay_sensitive,1.055,0.0,6.26,0.875,0.0,4,3,False,1.5,0.0
s-03-015,3,delay_sensitive,1.235,0.0,8.974,0.843,0.0,4,3,False,1.5,0.0
s-03-016,3,delay_sensitive,1.163,0.0,7.876,0.654,0.0,4,3,False,1.5,0.0
s-03-017,3,delay_sensitive,1.081,0.0,5.082,0.529,0.0,4,3,False,1.5,0.0
s-03-018,3,delay_sensitive,1.143,0.0,5.359,0.483,0.0,4,3,False,1.5,0.0
s-03-019,3,delay_sensitive,1.322,0.0,4.607,0.863,0.0,4,3,False,1.5,0.0
